C3-A1,C4-A2,F3-A1,F4-A2,F7-A1,F8-A2,Fp1-A1,Fp2-A2,O1-A1,O2-A2,P3-A1,P4-A2,T3-A1,T4-A2,T5-A1,T6-A2,LABEL
8.558480201,-0.850843061,-0.950942245,-12.36224918,-11.76165408,-2.952925917,-11.36125734,2.852826734,-2.952925917,-4.254215305,-3.553521019,5.255207141,-11.06095979,0.150148775,1.351338979,0.950942245,NORMAL
7.9578851,-1.251239796,-4.154116121,-11.46135653,-10.86076143,-2.052033265,-11.66155489,3.053025101,-3.353322652,-3.85381857,-4.154116121,7.056992447,-9.05897612,1.351338979,0.450446326,2.252231632,NORMAL
7.9578851,-0.050049592,-5.055008774,-9.659571221,-9.359273671,-1.751735714,-12.06195163,3.053025101,-4.154116121,-3.953917754,-4.754711223,8.858777752,-5.155107958,3.153124285,-0.350347143,1.851834897,NORMAL
7.9578851,-1.451438163,-5.755703059,-8.358281834,-7.857785916,-1.851834897,-12.66254673,3.053025101,-4.854810407,-4.554512856,-5.955901427,9.359273671,-3.653620203,3.753719387,-1.451438163,1.65163653,NORMAL
7.557488365,-3.553521019,-8.658579385,-7.457389181,-6.656595712,-1.751735714,-12.96284428,3.653620203,-5.355306325,-5.055008774,-7.15709163,8.858777752,-6.356298161,4.054016938,-2.052033265,1.851834897,NORMAL
7.056992447,-3.953917754,-8.458381018,-6.256198978,-5.655603876,-1.751735714,-13.26314183,3.153124285,-5.755703059,-5.755703059,-8.458381018,8.458381018,-6.05600061,4.854810407,-2.452429999,1.351338979,NORMAL
6.956893263,-3.653620203,-3.85381857,-5.155107958,-4.454413672,-1.551537346,-13.76363775,3.153124285,-6.356298161,-6.656595712,-9.05897612,8.558480201,-3.553521019,5.255207141,-3.053025101,1.65163653,NORMAL
7.257190814,-1.751735714,-1.551537346,-4.754711223,-3.053025101,-1.151140612,-14.0639353,4.654612039,-6.956893263,-7.257190814,-9.259174487,10.05996796,-1.751735714,7.056992447,-4.154116121,3.153124285,NORMAL
7.056992447,-1.751735714,-0.650644694,-4.554512856,-1.251239796,-0.850843061,-13.76363775,4.054016938,-7.457389181,-7.257190814,-9.659571221,12.06195163,4.054016938,9.05897612,-4.754711223,3.753719387,NORMAL
6.756694896,-3.553521019,1.851834897,-3.953917754,0.150148775,-0.350347143,-13.76363775,2.852826734,-8.057984283,-7.457389181,-10.16006714,12.36224918,7.357289998,9.359273671,-5.355306325,4.554512856,NORMAL
7.357289998,-1.251239796,2.552529183,-2.652628367,1.251239796,-0.250247959,-13.76363775,4.254215305,-8.758678569,-8.358281834,-10.86076143,11.76165408,-0.55054551,10.56046387,-6.256198978,4.95490959,NORMAL
7.357289998,1.351338979,4.554512856,-1.551537346,2.152132448,-0.650644694,-13.56343938,5.455405509,-9.559472038,-8.658579385,-11.66155489,12.96284428,-5.055008774,13.26314183,-7.15709163,4.554512856,NORMAL
6.456397345,2.75272755,9.659571221,-0.950942245,3.353322652,-0.950942245,-13.56343938,4.95490959,-9.959868772,-8.358281834,-11.96185245,14.16403449,-0.55054551,13.26314183,-7.457389181,4.254215305,NORMAL
6.156099794,3.453421836,9.359273671,-0.55054551,4.554512856,-0.55054551,-13.76363775,4.054016938,-10.46036469,-9.05897612,-11.76165408,13.56343938,1.251239796,10.56046387,-8.158083467,4.254215305,NORMAL
6.356298161,2.852826734,7.857785916,-0.050049592,5.555504692,-0.250247959,-13.26314183,3.953917754,-10.86076143,-10.46036469,-12.26215,13.96383612,3.353322652,8.858777752,-8.758678569,3.953917754,NORMAL
5.855802243,3.453421836,10.86076143,0.450446326,6.05600061,-0.55054551,-12.96284428,5.255207141,-11.06095979,-11.36125734,-12.96284428,15.06492714,6.356298161,8.858777752,-8.958876936,4.354314488,NORMAL
5.255207141,5.455405509,7.257190814,0.650644694,6.05600061,0.050049592,-13.26314183,3.953917754,-11.66155489,-11.46135653,-13.56343938,14.76462959,3.053025101,10.26016632,-9.559472038,6.156099794,NORMAL
4.554512856,8.858777752,-4.454413672,0.350347143,6.356298161,1.851834897,-13.26314183,0.750743877,-12.66254673,-11.66155489,-14.6645304,15.96581979,1.551537346,13.06294347,-10.56046387,8.858777752,NORMAL
3.453421836,10.86076143,-13.76363775,1.851834897,7.056992447,2.452429999,-12.8627451,3.353322652,-13.26314183,-11.96185245,-15.26512551,18.9687953,5.555504692,15.46532387,-11.16105898,9.759670405,NORMAL
2.75272755,10.36026551,-17.16700999,3.153124285,7.056992447,0.750743877,-13.16304265,7.056992447,-13.86373693,-12.8627451,-15.06492714,18.9687953,6.156099794,15.76562142,-11.76165408,7.657587549,NORMAL
2.152132448,11.16105898,-13.26314183,1.951934081,7.657587549,0.450446326,-13.26314183,3.453421836,-14.46433204,-13.86373693,-15.06492714,16.56641489,6.05600061,15.66552224,-12.66254673,7.557488365,NORMAL
1.65163653,12.96284428,-1.551537346,1.65163653,8.758678569,1.851834897,-12.66254673,0.650644694,-15.06492714,-14.46433204,-15.36522469,16.06591897,7.257190814,16.66651408,-13.16304265,10.36026551,NORMAL
1.251239796,13.36324102,9.359273671,3.153124285,8.858777752,1.951934081,-12.06195163,2.452429999,-15.36522469,-14.36423285,-15.56542306,17.56740673,5.155107958,17.7676051,-13.4633402,10.05996796,NORMAL
0.750743877,15.36522469,12.76264591,3.153124285,8.558480201,1.351338979,-11.76165408,1.251239796,-15.86572061,-15.26512551,-15.56542306,17.7676051,4.254215305,17.7676051,-13.86373693,7.9578851,NORMAL
0.650644694,18.06790265,10.36026551,3.153124285,8.858777752,1.65163653,-11.16105898,0.150148775,-16.46631571,-17.06691081,-15.36522469,16.96681163,6.356298161,18.46829938,-14.36423285,8.458381018,NORMAL
0.450446326,19.86968795,9.759670405,4.354314488,9.459372854,2.152132448,-10.46036469,2.152132448,-16.76661326,-17.7676051,-14.6645304,16.96681163,6.956893263,20.57038224,-14.46433204,8.858777752,NORMAL
-0.350347143,21.07087816,12.06195163,3.653620203,10.05996796,3.153124285,-9.859769589,0.350347143,-16.56641489,-17.06691081,-13.4633402,17.56740673,7.557488365,21.77157244,-14.36423285,10.26016632,NORMAL
-1.751735714,19.36919203,12.66254673,2.852826734,10.36026551,5.255207141,-9.259174487,-2.352330816,-16.46631571,-16.76661326,-12.56244755,17.56740673,7.9578851,22.37216754,-14.36423285,14.26413367,NORMAL
-3.053025101,18.66849775,17.86770428,4.554512856,10.36026551,5.455405509,-8.658579385,-1.151140612,-16.76661326,-17.36720836,-12.26215,17.86770428,6.456397345,22.57236591,-14.46433204,14.86472877,NORMAL
-3.85381857,21.37117571,30.07980468,4.854810407,10.36026551,3.453421836,-7.757686732,-0.950942245,-16.86671244,-18.26810101,-12.26215,17.26710918,5.855802243,19.96978714,-14.36423285,11.46135653,NORMAL
-4.454413672,22.07186999,39.48912795,4.254215305,10.36026551,2.252231632,-7.15709163,-2.052033265,-16.46631571,-18.9687953,-11.36125734,14.46433204,5.455405509,16.96681163,-13.86373693,10.66056306,NORMAL
-5.055008774,23.57335775,49.59914549,5.755703059,10.26016632,0.750743877,-6.856794079,-0.350347143,-15.96581979,-18.9687953,-10.26016632,13.26314183,5.455405509,16.66651408,-13.56343938,9.659571221,NORMAL
-5.755703059,27.47722591,58.1075761,4.95490959,9.959868772,0.650644694,-6.556496529,-2.052033265,-15.96581979,-18.06790265,-9.959868772,15.76562142,9.359273671,18.46829938,-13.4633402,9.159075303,NORMAL
-6.05600061,25.97573816,50.50003815,2.552529183,9.959868772,4.654612039,-5.955901427,-6.356298161,-15.86572061,-17.06691081,-9.959868772,16.36621653,12.96284428,19.96978714,-13.4633402,15.16502632,NORMAL
-6.656595712,23.47325856,35.4851606,4.554512856,10.05996796,6.456397345,-5.355306325,-4.454413672,-15.56542306,-16.86671244,-9.859769589,12.66254673,13.06294347,18.76859693,-13.26314183,16.96681163,NORMAL
-7.15709163,24.4742504,21.37117571,7.557488365,9.759670405,2.75272755,-4.854810407,-1.551537346,-15.06492714,-16.86671244,-9.659571221,10.56046387,13.56343938,16.86671244,-12.96284428,8.558480201,NORMAL
-7.257190814,21.37117571,7.257190814,4.95490959,9.159075303,2.75272755,-4.554512856,-4.854810407,-14.96482795,-16.26611734,-9.259174487,12.46234836,11.56145571,17.86770428,-12.66254673,8.758678569,NORMAL
-7.457389181,19.5693904,13.06294347,3.153124285,8.858777752,7.357289998,-3.85381857,-7.457389181,-14.46433204,-15.06492714,-8.158083467,12.76264591,8.758678569,17.16700999,-12.36224918,18.16800183,NORMAL
-7.15709163,22.37216754,28.27801938,5.255207141,9.159075303,9.159075303,-2.75272755,-5.955901427,-13.56343938,-13.4633402,-7.15709163,9.759670405,12.66254673,12.06195163,-11.76165408,19.5693904,NORMAL
-6.356298161,22.37216754,18.46829938,5.755703059,9.359273671,8.25818265,-1.251239796,-6.556496529,-12.36224918,-11.76165408,-6.356298161,7.357289998,21.17097734,9.459372854,-11.16105898,16.26611734,NORMAL
-5.655603876,22.87266346,4.054016938,5.455405509,8.858777752,7.557488365,-0.050049592,-7.257190814,-11.66155489,-11.36125734,-5.755703059,5.855802243,25.6754406,8.558480201,-10.56046387,15.46532387,NORMAL
-5.055008774,22.67246509,6.356298161,6.356298161,8.158083467,5.155107958,0.450446326,-5.655603876,-10.76066224,-10.56046387,-5.355306325,3.453421836,24.67444877,6.156099794,-9.959868772,10.66056306,NORMAL
-4.554512856,19.06889448,7.257190814,4.654612039,7.357289998,4.254215305,1.351338979,-7.557488365,-10.16006714,-8.358281834,-4.554512856,2.152132448,20.77058061,6.156099794,-9.559472038,9.05897612,NORMAL
-4.254215305,22.07186999,6.756694896,2.452429999,6.956893263,7.257190814,2.552529183,-11.36125734,-9.559472038,-6.356298161,-4.154116121,0.950942245,18.16800183,3.753719387,-9.359273671,16.06591897,NORMAL
-3.85381857,27.67742428,1.351338979,4.254215305,6.956893263,7.857785916,3.653620203,-9.05897612,-8.958876936,-5.955901427,-3.953917754,-1.451438163,15.96581979,-4.154116121,-8.958876936,15.06492714,NORMAL
-3.253223468,27.97772183,-24.87464714,5.755703059,6.156099794,3.953917754,4.254215305,-6.356298161,-8.158083467,-5.455405509,-3.85381857,-2.352330816,9.459372854,-7.15709163,-8.158083467,5.555504692,NORMAL
-2.452429999,30.17990387,-47.39696345,3.753719387,5.455405509,2.152132448,4.654612039,-9.259174487,-7.457389181,-4.154116121,-3.353322652,-0.950942245,2.75272755,-3.353322652,-7.557488365,3.453421836,NORMAL
-1.751735714,26.17593652,-49.79934386,3.353322652,5.155107958,2.852826734,5.155107958,-10.86076143,-6.556496529,-2.952925917,-2.75272755,-1.151140612,0.350347143,-1.251239796,-7.457389181,4.054016938,NORMAL
-1.151140612,19.96978714,-44.6942855,3.653620203,4.654612039,2.552529183,5.255207141,-9.359273671,-5.955901427,-1.851834897,-2.152132448,-1.851834897,0.150148775,0.350347143,-7.557488365,2.552529183,NORMAL
-0.250247959,23.2730602,-23.47325856,2.252231632,3.653620203,2.152132448,5.455405509,-10.46036469,-5.155107958,-0.55054551,-1.751735714,-2.452429999,0.050049592,2.152132448,-7.557488365,5.555504692,NORMAL
0.750743877,10.36026551,1.251239796,2.452429999,3.153124285,1.051041428,6.05600061,-11.16105898,-4.454413672,-0.250247959,-0.650644694,-4.754711223,-1.751735714,-0.050049592,-7.257190814,3.353322652,NORMAL
2.152132448,-9.05897612,-3.353322652,3.453421836,2.852826734,-2.052033265,6.656595712,-8.958876936,-3.553521019,-0.050049592,0.050049592,-5.455405509,-4.554512856,-0.950942245,-7.257190814,-9.959868772,NORMAL
3.453421836,-0.250247959,-21.97177081,1.251239796,1.65163653,-2.952925917,7.056992447,-9.05897612,-2.352330816,0.950942245,0.750743877,-3.553521019,-4.254215305,1.851834897,-6.856794079,-14.76462959,NORMAL
4.654612039,-3.553521019,-31.78149081,-0.950942245,0.650644694,0.150148775,7.657587549,-11.36125734,-0.55054551,2.452429999,2.452429999,-3.85381857,-2.75272755,1.251239796,-5.955901427,-6.356298161,NORMAL
5.755703059,-28.57831693,-35.68535897,0.050049592,0.350347143,0.950942245,8.458381018,-10.46036469,0.450446326,3.453421836,3.753719387,-5.655603876,-3.553521019,-2.452429999,-5.055008774,-6.956893263,NORMAL
7.257190814,-22.57236591,-24.27405203,1.051041428,-0.55054551,-3.053025101,8.858777752,-8.158083467,1.351338979,4.354314488,4.354314488,-6.356298161,-2.952925917,-4.854810407,-4.254215305,-18.06790265,NORMAL
8.25818265,-16.16601816,-0.050049592,-0.650644694,-1.551537346,-3.353322652,9.659571221,-8.758678569,2.852826734,4.854810407,5.155107958,-8.458381018,-1.751735714,-6.956893263,-3.553521019,-17.16700999,NORMAL
8.558480201,-37.48714427,12.66254673,-2.352330816,-2.652628367,2.252231632,10.26016632,-9.959868772,4.054016938,5.455405509,6.356298161,-9.559472038,-2.75272755,-9.359273671,-2.652628367,-4.454413672,NORMAL
9.359273671,-25.87563897,16.56641489,-1.451438163,-3.85381857,4.654612039,10.36026551,-8.358281834,4.654612039,6.656595712,7.056992447,-7.457389181,-2.352330816,-10.56046387,-2.152132448,0.050049592,NORMAL
10.66056306,-3.053025101,18.16800183,-0.950942245,-4.754711223,0.750743877,10.66056306,-6.256198978,5.755703059,7.657587549,7.9578851,-7.457389181,-1.751735714,-11.16105898,-1.151140612,-5.055008774,NORMAL
11.16105898,-29.3791104,9.959868772,-2.652628367,-5.355306325,-0.850843061,11.16105898,-6.956893263,7.257190814,8.25818265,9.05897612,-9.859769589,-5.355306325,-12.96284428,0.650644694,-5.655603876,NORMAL
11.16105898,-52.50202182,-6.656595712,-3.653620203,-6.05600061,1.65163653,11.46135653,-8.358281834,7.857785916,8.25818265,9.759670405,-10.86076143,-8.958876936,-14.6645304,2.252231632,-2.75272755,NORMAL
11.56145571,-43.29289693,-22.87266346,-4.154116121,-6.656595712,1.251239796,11.16105898,-6.256198978,8.158083467,8.158083467,10.66056306,-12.8627451,-8.158083467,-13.4633402,3.353322652,-6.05600061,NORMAL
12.16205081,-37.28694591,-26.77653162,-5.455405509,-6.956893263,-3.053025101,10.66056306,-3.85381857,8.25818265,7.857785916,10.96086061,-14.36423285,-7.257190814,-13.56343938,3.953917754,-12.36224918,NORMAL
12.96284428,-33.88357366,-16.16601816,-5.655603876,-7.857785916,-6.356298161,10.36026551,-3.85381857,8.458381018,7.056992447,10.66056306,-12.56244755,-8.458381018,-18.56839857,4.054016938,-17.06691081,NORMAL
13.66353857,-45.2948806,-3.653620203,-4.454413672,-8.458381018,-6.956893263,10.36026551,-3.553521019,8.858777752,6.656595712,10.96086061,-11.76165408,-9.959868772,-20.97077897,4.554512856,-20.77058061,NORMAL
14.16403449,-68.21759365,8.158083467,-5.355306325,-8.158083467,-6.256198978,10.36026551,-1.751735714,9.759670405,7.056992447,11.46135653,-12.26215,-10.56046387,-17.16700999,5.855802243,-21.87167163,NORMAL
13.96383612,-49.89944305,17.26710918,-7.15709163,-8.158083467,-5.655603876,10.26016632,-1.251239796,10.26016632,7.357289998,11.46135653,-11.66155489,-10.26016632,-14.46433204,6.756694896,-20.37018387,NORMAL
13.86373693,-15.36522469,16.56641489,-6.856794079,-8.158083467,-6.05600061,10.26016632,-2.052033265,10.36026551,6.756694896,11.86175326,-12.26215,-10.26016632,-15.06492714,7.357289998,-20.1699855,NORMAL
13.96383612,-9.959868772,18.76859693,-6.856794079,-7.757686732,-5.755703059,10.26016632,-1.751735714,10.86076143,6.756694896,12.46234836,-13.16304265,-10.26016632,-13.86373693,8.458381018,-20.47028305,NORMAL
13.86373693,-0.250247959,26.77653162,-7.857785916,-7.457389181,-4.854810407,10.05996796,0.450446326,11.16105898,7.657587549,12.36224918,-11.16105898,-8.958876936,-11.16105898,9.359273671,-20.37018387,NORMAL
13.86373693,9.459372854,20.87067979,-8.358281834,-7.557488365,-5.455405509,9.659571221,2.452429999,11.26115816,8.158083467,12.16205081,-10.46036469,-8.057984283,-9.859769589,9.759670405,-21.27107652,NORMAL
13.66353857,-0.050049592,8.158083467,-8.158083467,-7.457389181,-6.956893263,9.659571221,2.552529183,11.86175326,7.9578851,12.36224918,-12.66254673,-8.057984283,-10.16006714,10.56046387,-22.47226673,NORMAL
12.96284428,6.656595712,-1.751735714,-8.158083467,-7.15709163,-8.958876936,9.459372854,3.153124285,12.46234836,7.9578851,12.06195163,-13.16304265,-6.556496529,-10.26016632,11.26115816,-24.07385367,NORMAL
12.16205081,14.26413367,-18.66849775,-8.458381018,-6.356298161,-8.958876936,8.558480201,4.95490959,12.46234836,7.9578851,11.86175326,-11.46135653,-5.455405509,-7.757686732,11.56145571,-24.27405203,NORMAL
12.06195163,-1.551537346,-28.7785153,-9.859769589,-5.655603876,-5.055008774,7.357289998,5.455405509,12.36224918,7.9578851,11.26115816,-10.76066224,-5.355306325,-6.256198978,11.76165408,-19.86968795,NORMAL
11.56145571,-0.650644694,-24.07385367,-9.659571221,-4.754711223,-2.652628367,6.656595712,5.555504692,12.36224918,7.657587549,10.26016632,-11.06095979,-3.85381857,-8.158083467,11.86175326,-16.26611734,NORMAL
10.96086061,4.054016938,-23.67345693,-8.458381018,-3.85381857,-6.556496529,5.855802243,6.956893263,12.36224918,7.257190814,9.659571221,-11.06095979,-2.652628367,-10.76066224,11.86175326,-17.96780346,NORMAL
10.96086061,-9.659571221,-24.97474632,-10.46036469,-3.253223468,-7.857785916,4.854810407,7.657587549,12.06195163,6.956893263,9.159075303,-10.16006714,-2.652628367,-13.4633402,12.16205081,-17.7676051,NORMAL
10.86076143,-4.254215305,-19.26909285,-12.66254673,-2.952925917,-3.253223468,3.453421836,7.557488365,11.56145571,6.756694896,8.458381018,-9.559472038,-1.251239796,-15.96581979,12.06195163,-13.4633402,NORMAL
9.759670405,8.25818265,-17.06691081,-10.86076143,-2.052033265,-2.652628367,2.252231632,8.558480201,11.16105898,6.656595712,7.557488365,-9.259174487,-0.250247959,-16.26611734,11.86175326,-13.4633402,NORMAL
9.159075303,-5.055008774,-15.66552224,-9.359273671,-0.55054551,-6.556496529,1.051041428,9.759670405,10.66056306,6.456397345,6.456397345,-8.658579385,-0.050049592,-16.86671244,11.76165408,-16.86671244,NORMAL
9.359273671,-14.46433204,-9.05897612,-10.76066224,0.450446326,-8.158083467,0.150148775,9.359273671,10.66056306,6.356298161,5.255207141,-8.658579385,1.851834897,-18.9687953,11.76165408,-17.46730755,NORMAL
9.05897612,-3.653620203,-7.15709163,-10.76066224,1.351338979,-8.758678569,-0.55054551,8.558480201,10.26016632,6.156099794,4.054016938,-8.658579385,4.554512856,-18.56839857,11.46135653,-17.06691081,NORMAL
8.458381018,2.75272755,-7.15709163,-10.46036469,2.152132448,-7.857785916,-1.451438163,9.359273671,9.659571221,6.05600061,2.852826734,-7.257190814,5.155107958,-17.06691081,10.96086061,-16.56641489,NORMAL
7.9578851,-6.256198978,-1.551537346,-11.76165408,2.852826734,-3.253223468,-2.152132448,10.36026551,9.159075303,5.755703059,1.65163653,-6.556496529,5.455405509,-15.96581979,10.56046387,-13.76363775,NORMAL
7.857785916,-16.86671244,2.75272755,-11.36125734,3.753719387,-1.151140612,-3.253223468,10.56046387,8.858777752,5.455405509,0.950942245,-6.356298161,6.156099794,-11.66155489,10.36026551,-11.66155489,NORMAL
7.657587549,-13.86373693,5.555504692,-9.359273671,4.854810407,-4.154116121,-3.85381857,10.26016632,8.158083467,5.155107958,0.350347143,-4.754711223,7.257190814,-6.356298161,9.959868772,-12.96284428,NORMAL
6.956893263,-11.06095979,11.26115816,-9.959868772,6.05600061,-4.554512856,-3.953917754,10.05996796,7.557488365,4.654612039,-0.250247959,-3.253223468,8.758678569,-4.154116121,9.359273671,-12.56244755,NORMAL
6.05600061,-16.46631571,9.959868772,-10.56046387,6.756694896,-0.350347143,-4.554512856,10.96086061,6.756694896,4.354314488,-0.950942245,-2.75272755,8.858777752,-2.152132448,8.858777752,-7.857785916,NORMAL
5.555504692,-12.26215,-0.950942245,-8.358281834,6.956893263,0.750743877,-5.355306325,11.46135653,5.855802243,4.054016938,-1.851834897,-1.451438163,8.558480201,0.650644694,8.158083467,-4.554512856,NORMAL
5.555504692,-12.56244755,-0.250247959,-6.856794079,7.056992447,-1.751735714,-5.655603876,10.26016632,4.854810407,3.353322652,-2.352330816,-0.050049592,9.359273671,2.252231632,7.056992447,-5.755703059,NORMAL
4.95490959,-23.67345693,14.86472877,-7.557488365,7.857785916,-2.952925917,-5.755703059,9.159075303,3.753719387,2.152132448,-2.452429999,-0.350347143,9.459372854,3.053025101,6.456397345,-7.257190814,NORMAL
4.254215305,-15.06492714,19.36919203,-7.457389181,7.9578851,-1.851834897,-6.256198978,9.759670405,2.552529183,1.351338979,-2.952925917,-0.250247959,9.759670405,3.353322652,5.455405509,-6.556496529,NORMAL
